,year,month,series_id,series_desc,level,order,curr_weight
14358,2018,12,CUUR0000SAE,Education and communication,1,51,6.596
14359,2018,12,CUUR0000SAE1,Education,2,52,3.055
14360,2018,12,CUUR0000SAE2,Communication,2,53,3.542
14361,2018,12,CUUR0000SAG,Other goods and services,1,54,3.205
14362,2018,12,CUUR0000SEGA,Tobacco and smoking products,2,55,0.66
14363,2018,12,CUUR0000SAG1,Personal care goods and services,2,56,2.544
14364,2019,1,CUUR0000SA0,All items ,0,0,100.0
14365,2019,1,CUUR0000SAF,Food and beverages,1,1,14.352
14366,2019,1,CUUR0000SAF11,Food at home,2,2,7.314
14367,2019,1,CUUR0000SAF111,Cereals and bakery products,3,3,0.963
14368,2019,1,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.599
14369,2019,1,CUUR0000SEFJ,Dairy and related products,3,5,0.729
14370,2019,1,CUUR0000SAF113,Fruits and vegetables,3,6,1.31
14371,2019,1,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.882
14372,2019,1,CUUR0000SAF115,Other food at home,3,8,1.831
14373,2019,1,CUUR0000SEFV,Food away from home,2,9,6.064
14374,2019,1,CUUR0000SAF116,Alcoholic beverages,2,10,0.973
14375,2019,1,CUUR0000SAH,Housing,1,11,42.271
14376,2019,1,CUUR0000SAH1,Shelter,2,12,33.307
14377,2019,1,CUUR0000SEHA,Rent of primary residence,3,13,7.947
14378,2019,1,CUUR0000SEHB,Lodging away from home,3,14,0.921
14379,2019,1,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.721
14380,2019,1,CUUR0000SEHD,Tenants and household insurance,3,16,0.375
14381,2019,1,CUUR0000SAH2,Fuels and utilities,2,17,4.678
14382,2019,1,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.184
14383,2019,1,CUUR0000SEHF,Energy services,3,19,3.397
14384,2019,1,CUUR0000SEHG,Water and Sewer Services,3,20,1.096
14385,2019,1,CUUR0000SAH3,Household furnishings and operations,2,21,4.286
14386,2019,1,CUUR0000SAA,Apparel,1,22,3.0
14387,2019,1,CUUR0000SAA1,Men's and boys' apparel,2,23,0.75
14388,2019,1,CUUR0000SAA2,Women's and girls' apparel,2,24,1.199
14389,2019,1,CUUR0000SEAE,Footwear,2,25,0.669
14390,2019,1,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.133
14391,2019,1,CUUR0000SEAG,Jewelry and watches,2,27,0.248
14392,2019,1,CUUR0000SAT,Transportation,1,28,16.16
14393,2019,1,CUUR0000SAT1,Private Transportation,2,29,15.05
14394,2019,1,CUUR0000SETA,New and used motor vehicles,3,30,7.02
14395,2019,1,CUUR0000SETB,Motor fuel,3,31,3.561
14396,2019,1,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.384
14397,2019,1,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.13
14398,2019,1,CUUR0000SETE,Motor vehicle insurance,3,34,2.411
14399,2019,1,CUUR0000SETF,Motor vehicle fees,3,35,0.546
14400,2019,1,CUUR0000SETG,Public transportation,2,36,1.109
14401,2019,1,CUUR0000SETG01,Airline fare,3,37,0.659
14402,2019,1,CUUR0000SETG02,Other intercity transportation,3,38,0.164
14403,2019,1,CUUR0000SETG03,Intracity transportation,3,39,0.278
14404,2019,1,CUUR0000SAM,Medical care,1,40,8.715
14405,2019,1,CUUR0000SAM1,Medical care commodities,2,41,1.711
14406,2019,1,CUUR0000SAM2,Medical care services,2,42,7.003
14407,2019,1,CUUR0000SAR,Recreation,1,43,5.71
14408,2019,1,CUUR0000SERA,Video and audio,2,44,1.825
14409,2019,1,CUUR0000SERB,"Pets, pet products and services",2,45,1.025
14410,2019,1,CUUR0000SERC,Sporting goods,2,46,0.503
14411,2019,1,CUUR0000SERD,Photography,2,47,0.072
14412,2019,1,CUUR0000SERE,Other recreational goods,2,48,0.327
14413,2019,1,CUUR0000SERF,Recreation services,2,49,1.838
14414,2019,1,CUUR0000SERG,Recreational reading materials,2,50,0.118
14415,2019,1,CUUR0000SAE,Education and communication,1,51,6.587
14416,2019,1,CUUR0000SAE1,Education,2,52,3.048
14417,2019,1,CUUR0000SAE2,Communication,2,53,3.54
14418,2019,1,CUUR0000SAG,Other goods and services,1,54,3.205
14419,2019,1,CUUR0000SEGA,Tobacco and smoking products,2,55,0.662
14420,2019,1,CUUR0000SAG1,Personal care goods and services,2,56,2.544
14421,2019,2,CUUR0000SA0,All items ,0,0,100.0
14422,2019,2,CUUR0000SAF,Food and beverages,1,1,14.337
14423,2019,2,CUUR0000SAF11,Food at home,2,2,7.304
14424,2019,2,CUUR0000SAF111,Cereals and bakery products,3,3,0.962
14425,2019,2,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.595
14426,2019,2,CUUR0000SEFJ,Dairy and related products,3,5,0.724
14427,2019,2,CUUR0000SAF113,Fruits and vegetables,3,6,1.305
14428,2019,2,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.884
14429,2019,2,CUUR0000SAF115,Other food at home,3,8,1.833
14430,2019,2,CUUR0000SEFV,Food away from home,2,9,6.06
14431,2019,2,CUUR0000SAF116,Alcoholic beverages,2,10,0.973
14432,2019,2,CUUR0000SAH,Housing,1,11,42.217
14433,2019,2,CUUR0000SAH1,Shelter,2,12,33.292
14434,2019,2,CUUR0000SEHA,Rent of primary residence,3,13,7.932
14435,2019,2,CUUR0000SEHB,Lodging away from home,3,14,0.961
14436,2019,2,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.685
14437,2019,2,CUUR0000SEHD,Tenants and household insurance,3,16,0.373
14438,2019,2,CUUR0000SAH2,Fuels and utilities,2,17,4.642
14439,2019,2,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.188
14440,2019,2,CUUR0000SEHF,Energy services,3,19,3.361
14441,2019,2,CUUR0000SEHG,Water and Sewer Services,3,20,1.093
14442,2019,2,CUUR0000SAH3,Household furnishings and operations,2,21,4.282
14443,2019,2,CUUR0000SAA,Apparel,1,22,3.066
14444,2019,2,CUUR0000SAA1,Men's and boys' apparel,2,23,0.784
14445,2019,2,CUUR0000SAA2,Women's and girls' apparel,2,24,1.226
14446,2019,2,CUUR0000SEAE,Footwear,2,25,0.674
14447,2019,2,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.138
14448,2019,2,CUUR0000SEAG,Jewelry and watches,2,27,0.243
14449,2019,2,CUUR0000SAT,Transportation,1,28,16.224
14450,2019,2,CUUR0000SAT1,Private Transportation,2,29,15.09
14451,2019,2,CUUR0000SETA,New and used motor vehicles,3,30,6.986
14452,2019,2,CUUR0000SETB,Motor fuel,3,31,3.641
14453,2019,2,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.382
14454,2019,2,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.13
14455,2019,2,CUUR0000SETE,Motor vehicle insurance,3,34,2.407
14456,2019,2,CUUR0000SETF,Motor vehicle fees,3,35,0.545
14457,2019,2,CUUR0000SETG,Public transportation,2,36,1.134
14458,2019,2,CUUR0000SETG01,Airline fare,3,37,0.684
14459,2019,2,CUUR0000SETG02,Other intercity transportation,3,38,0.163
14460,2019,2,CUUR0000SETG03,Intracity transportation,3,39,0.278
14461,2019,2,CUUR0000SAM,Medical care,1,40,8.697
14462,2019,2,CUUR0000SAM1,Medical care commodities,2,41,1.695
14463,2019,2,CUUR0000SAM2,Medical care services,2,42,7.0
14464,2019,2,CUUR0000SAR,Recreation,1,43,5.688
14465,2019,2,CUUR0000SERA,Video and audio,2,44,1.827
14466,2019,2,CUUR0000SERB,"Pets, pet products and services",2,45,1.027
14467,2019,2,CUUR0000SERC,Sporting goods,2,46,0.493
14468,2019,2,CUUR0000SERD,Photography,2,47,0.072
14469,2019,2,CUUR0000SERE,Other recreational goods,2,48,0.326
14470,2019,2,CUUR0000SERF,Recreation services,2,49,1.827
14471,2019,2,CUUR0000SERG,Recreational reading materials,2,50,0.115
14472,2019,2,CUUR0000SAE,Education and communication,1,51,6.565
14473,2019,2,CUUR0000SAE1,Education,2,52,3.041
14474,2019,2,CUUR0000SAE2,Communication,2,53,3.525
14475,2019,2,CUUR0000SAG,Other goods and services,1,54,3.207
14476,2019,2,CUUR0000SEGA,Tobacco and smoking products,2,55,0.661
14477,2019,2,CUUR0000SAG1,Personal care goods and services,2,56,2.547
14478,2019,3,CUUR0000SA0,All items ,0,0,100.0
14479,2019,3,CUUR0000SAF,Food and beverages,1,1,14.28
14480,2019,3,CUUR0000SAF11,Food at home,2,2,7.278
14481,2019,3,CUUR0000SAF111,Cereals and bakery products,3,3,0.961
14482,2019,3,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.589
14483,2019,3,CUUR0000SEFJ,Dairy and related products,3,5,0.723
14484,2019,3,CUUR0000SAF113,Fruits and vegetables,3,6,1.301
14485,2019,3,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.877
14486,2019,3,CUUR0000SAF115,Other food at home,3,8,1.826
14487,2019,3,CUUR0000SEFV,Food away from home,2,9,6.037
14488,2019,3,CUUR0000SAF116,Alcoholic beverages,2,10,0.965
14489,2019,3,CUUR0000SAH,Housing,1,11,42.112
14490,2019,3,CUUR0000SAH1,Shelter,2,12,33.238
14491,2019,3,CUUR0000SEHA,Rent of primary residence,3,13,7.915
14492,2019,3,CUUR0000SEHB,Lodging away from home,3,14,0.997
14493,2019,3,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.618
14494,2019,3,CUUR0000SEHD,Tenants and household insurance,3,16,0.371
14495,2019,3,CUUR0000SAH2,Fuels and utilities,2,17,4.616
14496,2019,3,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.188
14497,2019,3,CUUR0000SEHF,Energy services,3,19,3.338
14498,2019,3,CUUR0000SEHG,Water and Sewer Services,3,20,1.09
14499,2019,3,CUUR0000SAH3,Household furnishings and operations,2,21,4.258
14500,2019,3,CUUR0000SAA,Apparel,1,22,3.052
14501,2019,3,CUUR0000SAA1,Men's and boys' apparel,2,23,0.761
14502,2019,3,CUUR0000SAA2,Women's and girls' apparel,2,24,1.242
14503,2019,3,CUUR0000SEAE,Footwear,2,25,0.67
14504,2019,3,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.137
14505,2019,3,CUUR0000SEAG,Jewelry and watches,2,27,0.241
14506,2019,3,CUUR0000SAT,Transportation,1,28,16.496
14507,2019,3,CUUR0000SAT1,Private Transportation,2,29,15.363
14508,2019,3,CUUR0000SETA,New and used motor vehicles,3,30,6.981
14509,2019,3,CUUR0000SETB,Motor fuel,3,31,3.94
14510,2019,3,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.38
14511,2019,3,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.132
14512,2019,3,CUUR0000SETE,Motor vehicle insurance,3,34,2.388
14513,2019,3,CUUR0000SETF,Motor vehicle fees,3,35,0.542
14514,2019,3,CUUR0000SETG,Public transportation,2,36,1.133
14515,2019,3,CUUR0000SETG01,Airline fare,3,37,0.682
14516,2019,3,CUUR0000SETG02,Other intercity transportation,3,38,0.166
14517,2019,3,CUUR0000SETG03,Intracity transportation,3,39,0.277
14518,2019,3,CUUR0000SAM,Medical care,1,40,8.667
14519,2019,3,CUUR0000SAM1,Medical care commodities,2,41,1.693
14520,2019,3,CUUR0000SAM2,Medical care services,2,42,6.973
14521,2019,3,CUUR0000SAR,Recreation,1,43,5.676
14522,2019,3,CUUR0000SERA,Video and audio,2,44,1.819
14523,2019,3,CUUR0000SERB,"Pets, pet products and services",2,45,1.024
14524,2019,3,CUUR0000SERC,Sporting goods,2,46,0.495
14525,2019,3,CUUR0000SERD,Photography,2,47,0.071
14526,2019,3,CUUR0000SERE,Other recreational goods,2,48,0.321
14527,2019,3,CUUR0000SERF,Recreation services,2,49,1.832
14528,2019,3,CUUR0000SERG,Recreational reading materials,2,50,0.114
14529,2019,3,CUUR0000SAE,Education and communication,1,51,6.524
14530,2019,3,CUUR0000SAE1,Education,2,52,3.027
14531,2019,3,CUUR0000SAE2,Communication,2,53,3.498
14532,2019,3,CUUR0000SAG,Other goods and services,1,54,3.191
14533,2019,3,CUUR0000SEGA,Tobacco and smoking products,2,55,0.666
14534,2019,3,CUUR0000SAG1,Personal care goods and services,2,56,2.526
14535,2019,4,CUUR0000SA0,All items ,0,0,100.0
14536,2019,4,CUUR0000SAF,Food and beverages,1,1,14.203
14537,2019,4,CUUR0000SAF11,Food at home,2,2,7.219
14538,2019,4,CUUR0000SAF111,Cereals and bakery products,3,3,0.954
14539,2019,4,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.582
14540,2019,4,CUUR0000SEFJ,Dairy and related products,3,5,0.72
14541,2019,4,CUUR0000SAF113,Fruits and vegetables,3,6,1.286
14542,2019,4,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.865
14543,2019,4,CUUR0000SAF115,Other food at home,3,8,1.813
14544,2019,4,CUUR0000SEFV,Food away from home,2,9,6.025
14545,2019,4,CUUR0000SAF116,Alcoholic beverages,2,10,0.959
14546,2019,4,CUUR0000SAH,Housing,1,11,41.98
14547,2019,4,CUUR0000SAH1,Shelter,2,12,33.181
14548,2019,4,CUUR0000SEHA,Rent of primary residence,3,13,7.902
14549,2019,4,CUUR0000SEHB,Lodging away from home,3,14,1.013
14550,2019,4,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.565
14551,2019,4,CUUR0000SEHD,Tenants and household insurance,3,16,0.368
14552,2019,4,CUUR0000SAH2,Fuels and utilities,2,17,4.577
14553,2019,4,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.187
14554,2019,4,CUUR0000SEHF,Energy services,3,19,3.302
14555,2019,4,CUUR0000SEHG,Water and Sewer Services,3,20,1.088
14556,2019,4,CUUR0000SAH3,Household furnishings and operations,2,21,4.222
14557,2019,4,CUUR0000SAA,Apparel,1,22,3.03
14558,2019,4,CUUR0000SAA1,Men's and boys' apparel,2,23,0.744
14559,2019,4,CUUR0000SAA2,Women's and girls' apparel,2,24,1.241
14560,2019,4,CUUR0000SEAE,Footwear,2,25,0.662
14561,2019,4,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.136
14562,2019,4,CUUR0000SEAG,Jewelry and watches,2,27,0.245
14563,2019,4,CUUR0000SAT,Transportation,1,28,16.826
14564,2019,4,CUUR0000SAT1,Private Transportation,2,29,15.673
14565,2019,4,CUUR0000SETA,New and used motor vehicles,3,30,6.945
14566,2019,4,CUUR0000SETB,Motor fuel,3,31,4.316
14567,2019,4,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.378
14568,2019,4,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.13
14569,2019,4,CUUR0000SETE,Motor vehicle insurance,3,34,2.365
14570,2019,4,CUUR0000SETF,Motor vehicle fees,3,35,0.541
14571,2019,4,CUUR0000SETG,Public transportation,2,36,1.153
14572,2019,4,CUUR0000SETG01,Airline fare,3,37,0.702
14573,2019,4,CUUR0000SETG02,Other intercity transportation,3,38,0.167
14574,2019,4,CUUR0000SETG03,Intracity transportation,3,39,0.275
14575,2019,4,CUUR0000SAM,Medical care,1,40,8.639
14576,2019,4,CUUR0000SAM1,Medical care commodities,2,41,1.692
14577,2019,4,CUUR0000SAM2,Medical care services,2,42,6.946
14578,2019,4,CUUR0000SAR,Recreation,1,43,5.65
14579,2019,4,CUUR0000SERA,Video and audio,2,44,1.803
14580,2019,4,CUUR0000SERB,"Pets, pet products and services",2,45,1.022
14581,2019,4,CUUR0000SERC,Sporting goods,2,46,0.491
14582,2019,4,CUUR0000SERD,Photography,2,47,0.071
14583,2019,4,CUUR0000SERE,Other recreational goods,2,48,0.314
14584,2019,4,CUUR0000SERF,Recreation services,2,49,1.833
14585,2019,4,CUUR0000SERG,Recreational reading materials,2,50,0.115
14586,2019,4,CUUR0000SAE,Education and communication,1,51,6.494
14587,2019,4,CUUR0000SAE1,Education,2,52,3.012
14588,2019,4,CUUR0000SAE2,Communication,2,53,3.483
14589,2019,4,CUUR0000SAG,Other goods and services,1,54,3.175
14590,2019,4,CUUR0000SEGA,Tobacco and smoking products,2,55,0.664
14591,2019,4,CUUR0000SAG1,Personal care goods and services,2,56,2.513
14592,2019,5,CUUR0000SA0,All items ,0,0,100.0
14593,2019,5,CUUR0000SAF,Food and beverages,1,1,14.195
14594,2019,5,CUUR0000SAF11,Food at home,2,2,7.212
14595,2019,5,CUUR0000SAF111,Cereals and bakery products,3,3,0.956
14596,2019,5,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.586
14597,2019,5,CUUR0000SEFJ,Dairy and related products,3,5,0.719
14598,2019,5,CUUR0000SAF113,Fruits and vegetables,3,6,1.279
14599,2019,5,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.866
14600,2019,5,CUUR0000SAF115,Other food at home,3,8,1.806
14601,2019,5,CUUR0000SEFV,Food away from home,2,9,6.025
14602,2019,5,CUUR0000SAF116,Alcoholic beverages,2,10,0.958
14603,2019,5,CUUR0000SAH,Housing,1,11,42.0
14604,2019,5,CUUR0000SAH1,Shelter,2,12,33.208
14605,2019,5,CUUR0000SEHA,Rent of primary residence,3,13,7.901
14606,2019,5,CUUR0000SEHB,Lodging away from home,3,14,1.038
14607,2019,5,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.567
14608,2019,5,CUUR0000SEHD,Tenants and household insurance,3,16,0.368
14609,2019,5,CUUR0000SAH2,Fuels and utilities,2,17,4.579
14610,2019,5,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.184
14611,2019,5,CUUR0000SEHF,Energy services,3,19,3.308
14612,2019,5,CUUR0000SEHG,Water and Sewer Services,3,20,1.087
14613,2019,5,CUUR0000SAH3,Household furnishings and operations,2,21,4.213
14614,2019,5,CUUR0000SAA,Apparel,1,22,2.997
14615,2019,5,CUUR0000SAA1,Men's and boys' apparel,2,23,0.743
14616,2019,5,CUUR0000SAA2,Women's and girls' apparel,2,24,1.215
14617,2019,5,CUUR0000SEAE,Footwear,2,25,0.657
14618,2019,5,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.136
14619,2019,5,CUUR0000SEAG,Jewelry and watches,2,27,0.244
14620,2019,5,CUUR0000SAT,Transportation,1,28,16.889
14621,2019,5,CUUR0000SAT1,Private Transportation,2,29,15.696
14622,2019,5,CUUR0000SETA,New and used motor vehicles,3,30,6.891
14623,2019,5,CUUR0000SETB,Motor fuel,3,31,4.411
14624,2019,5,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.379
14625,2019,5,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.125
14626,2019,5,CUUR0000SETE,Motor vehicle insurance,3,34,2.35
14627,2019,5,CUUR0000SETF,Motor vehicle fees,3,35,0.54
14628,2019,5,CUUR0000SETG,Public transportation,2,36,1.192
14629,2019,5,CUUR0000SETG01,Airline fare,3,37,0.739
14630,2019,5,CUUR0000SETG02,Other intercity transportation,3,38,0.168
14631,2019,5,CUUR0000SETG03,Intracity transportation,3,39,0.278
14632,2019,5,CUUR0000SAM,Medical care,1,40,8.649
14633,2019,5,CUUR0000SAM1,Medical care commodities,2,41,1.687
14634,2019,5,CUUR0000SAM2,Medical care services,2,42,6.96
14635,2019,5,CUUR0000SAR,Recreation,1,43,5.612
14636,2019,5,CUUR0000SERA,Video and audio,2,44,1.793
14637,2019,5,CUUR0000SERB,"Pets, pet products and services",2,45,1.024
14638,2019,5,CUUR0000SERC,Sporting goods,2,46,0.486
14639,2019,5,CUUR0000SERD,Photography,2,47,0.071
14640,2019,5,CUUR0000SERE,Other recreational goods,2,48,0.313
14641,2019,5,CUUR0000SERF,Recreation services,2,49,1.809
14642,2019,5,CUUR0000SERG,Recreational reading materials,2,50,0.116
14643,2019,5,CUUR0000SAE,Education and communication,1,51,6.481
14644,2019,5,CUUR0000SAE1,Education,2,52,3.008
14645,2019,5,CUUR0000SAE2,Communication,2,53,3.474
14646,2019,5,CUUR0000SAG,Other goods and services,1,54,3.177
14647,2019,5,CUUR0000SEGA,Tobacco and smoking products,2,55,0.664
14648,2019,5,CUUR0000SAG1,Personal care goods and services,2,56,2.514
14649,2019,6,CUUR0000SA0,All items ,0,0,100.0
14650,2019,6,CUUR0000SAF,Food and beverages,1,1,14.191
14651,2019,6,CUUR0000SAF11,Food at home,2,2,7.189
14652,2019,6,CUUR0000SAF111,Cereals and bakery products,3,3,0.952
14653,2019,6,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.578
14654,2019,6,CUUR0000SEFJ,Dairy and related products,3,5,0.718
14655,2019,6,CUUR0000SAF113,Fruits and vegetables,3,6,1.262
14656,2019,6,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.861
14657,2019,6,CUUR0000SAF115,Other food at home,3,8,1.817
14658,2019,6,CUUR0000SEFV,Food away from home,2,9,6.043
14659,2019,6,CUUR0000SAF116,Alcoholic beverages,2,10,0.96
14660,2019,6,CUUR0000SAH,Housing,1,11,42.201
14661,2019,6,CUUR0000SAH1,Shelter,2,12,33.317
14662,2019,6,CUUR0000SEHA,Rent of primary residence,3,13,7.931
14663,2019,6,CUUR0000SEHB,Lodging away from home,3,14,1.045
14664,2019,6,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.636
14665,2019,6,CUUR0000SEHD,Tenants and household insurance,3,16,0.369
14666,2019,6,CUUR0000SAH2,Fuels and utilities,2,17,4.641
14667,2019,6,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.177
14668,2019,6,CUUR0000SEHF,Energy services,3,19,3.374
14669,2019,6,CUUR0000SEHG,Water and Sewer Services,3,20,1.089
14670,2019,6,CUUR0000SAH3,Household furnishings and operations,2,21,4.243
14671,2019,6,CUUR0000SAA,Apparel,1,22,2.98
14672,2019,6,CUUR0000SAA1,Men's and boys' apparel,2,23,0.736
14673,2019,6,CUUR0000SAA2,Women's and girls' apparel,2,24,1.201
14674,2019,6,CUUR0000SEAE,Footwear,2,25,0.657
14675,2019,6,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.132
14676,2019,6,CUUR0000SEAG,Jewelry and watches,2,27,0.253
14677,2019,6,CUUR0000SAT,Transportation,1,28,16.703
14678,2019,6,CUUR0000SAT1,Private Transportation,2,29,15.518
14679,2019,6,CUUR0000SETA,New and used motor vehicles,3,30,6.921
14680,2019,6,CUUR0000SETB,Motor fuel,3,31,4.196
14681,2019,6,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.379
14682,2019,6,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.129
14683,2019,6,CUUR0000SETE,Motor vehicle insurance,3,34,2.353
14684,2019,6,CUUR0000SETF,Motor vehicle fees,3,35,0.54
14685,2019,6,CUUR0000SETG,Public transportation,2,36,1.186
14686,2019,6,CUUR0000SETG01,Airline fare,3,37,0.738
14687,2019,6,CUUR0000SETG02,Other intercity transportation,3,38,0.165
14688,2019,6,CUUR0000SETG03,Intracity transportation,3,39,0.275
14689,2019,6,CUUR0000SAM,Medical care,1,40,8.658
14690,2019,6,CUUR0000SAM1,Medical care commodities,2,41,1.68
14691,2019,6,CUUR0000SAM2,Medical care services,2,42,6.977
14692,2019,6,CUUR0000SAR,Recreation,1,43,5.605
14693,2019,6,CUUR0000SERA,Video and audio,2,44,1.788
14694,2019,6,CUUR0000SERB,"Pets, pet products and services",2,45,1.025
14695,2019,6,CUUR0000SERC,Sporting goods,2,46,0.488
14696,2019,6,CUUR0000SERD,Photography,2,47,0.071
14697,2019,6,CUUR0000SERE,Other recreational goods,2,48,0.312
14698,2019,6,CUUR0000SERF,Recreation services,2,49,1.806
14699,2019,6,CUUR0000SERG,Recreational reading materials,2,50,0.115
14700,2019,6,CUUR0000SAE,Education and communication,1,51,6.487
14701,2019,6,CUUR0000SAE1,Education,2,52,3.013
14702,2019,6,CUUR0000SAE2,Communication,2,53,3.475
14703,2019,6,CUUR0000SAG,Other goods and services,1,54,3.173
14704,2019,6,CUUR0000SEGA,Tobacco and smoking products,2,55,0.664
14705,2019,6,CUUR0000SAG1,Personal care goods and services,2,56,2.509
14706,2019,7,CUUR0000SA0,All items ,0,0,100.0
14707,2019,7,CUUR0000SAF,Food and beverages,1,1,14.181
14708,2019,7,CUUR0000SAF11,Food at home,2,2,7.175
14709,2019,7,CUUR0000SAF111,Cereals and bakery products,3,3,0.953
14710,2019,7,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,1.581
14711,2019,7,CUUR0000SEFJ,Dairy and related products,3,5,0.717
14712,2019,7,CUUR0000SAF113,Fruits and vegetables,3,6,1.263
14713,2019,7,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,0.857
14714,2019,7,CUUR0000SAF115,Other food at home,3,8,1.804
14715,2019,7,CUUR0000SEFV,Food away from home,2,9,6.045
14716,2019,7,CUUR0000SAF116,Alcoholic beverages,2,10,0.96
14717,2019,7,CUUR0000SAH,Housing,1,11,42.232
14718,2019,7,CUUR0000SAH1,Shelter,2,12,33.349
14719,2019,7,CUUR0000SEHA,Rent of primary residence,3,13,7.94
14720,2019,7,CUUR0000SEHB,Lodging away from home,3,14,1.046
14721,2019,7,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,22.656
14722,2019,7,CUUR0000SEHD,Tenants and household insurance,3,16,0.369
14723,2019,7,CUUR0000SAH2,Fuels and utilities,2,17,4.643
14724,2019,7,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.177
14725,2019,7,CUUR0000SEHF,Energy services,3,19,3.376
14726,2019,7,CUUR0000SEHG,Water and Sewer Services,3,20,1.09
14727,2019,7,CUUR0000SAH3,Household furnishings and operations,2,21,4.24
14728,2019,7,CUUR0000SAA,Apparel,1,22,2.937
14729,2019,7,CUUR0000SAA1,Men's and boys' apparel,2,23,0.73
14730,2019,7,CUUR0000SAA2,Women's and girls' apparel,2,24,1.169
14731,2019,7,CUUR0000SEAE,Footwear,2,25,0.655
14732,2019,7,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.13
14733,2019,7,CUUR0000SEAG,Jewelry and watches,2,27,0.252
14734,2019,7,CUUR0000SAT,Transportation,1,28,16.702
14735,2019,7,CUUR0000SAT1,Private Transportation,2,29,15.556
14736,2019,7,CUUR0000SETA,New and used motor vehicles,3,30,6.944
14737,2019,7,CUUR0000SETB,Motor fuel,3,31,4.221
14738,2019,7,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.377
14739,2019,7,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.126
14740,2019,7,CUUR0000SETE,Motor vehicle insurance,3,34,2.349
14741,2019,7,CUUR0000SETF,Motor vehicle fees,3,35,0.54
14742,2019,7,CUUR0000SETG,Public transportation,2,36,1.145
14743,2019,7,CUUR0000SETG01,Airline fare,3,37,0.698
14744,2019,7,CUUR0000SETG02,Other intercity transportation,3,38,0.163
14745,2019,7,CUUR0000SETG03,Intracity transportation,3,39,0.275
14746,2019,7,CUUR0000SAM,Medical care,1,40,8.681
14747,2019,7,CUUR0000SAM1,Medical care commodities,2,41,1.681
14748,2019,7,CUUR0000SAM2,Medical care services,2,42,6.999
14749,2019,7,CUUR0000SAR,Recreation,1,43,5.595
14750,2019,7,CUUR0000SERA,Video and audio,2,44,1.781
14751,2019,7,CUUR0000SERB,"Pets, pet products and services",2,45,1.029
14752,2019,7,CUUR0000SERC,Sporting goods,2,46,0.482
14753,2019,7,CUUR0000SERD,Photography,2,47,0.071
14754,2019,7,CUUR0000SERE,Other recreational goods,2,48,0.307
14755,2019,7,CUUR0000SERF,Recreation services,2,49,1.808
