,year,month,series_id,series_desc,level,order,value
15589,2020,10,CUUR0000SAT,Transportation,1,28,203.086
15590,2020,10,CUUR0000SAT1,Private Transportation,2,29,200.711
15591,2020,10,CUUR0000SETA,New and used motor vehicles,3,30,103.35
15592,2020,10,CUUR0000SETB,Motor fuel,3,31,193.647
15593,2020,10,CUUR0000SETC,Motor vehicle parts and equipment,3,32,147.723
15594,2020,10,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,308.569
15595,2020,10,CUUR0000SETE,Motor vehicle insurance,3,34,531.217
15596,2020,10,CUUR0000SETF,Motor vehicle fees,3,35,196.587
15597,2020,10,CUUR0000SETG,Public transportation,2,36,224.953
15598,2020,10,CUUR0000SETG01,Airline fare,3,37,215.993
15599,2020,10,CUUR0000SETG02,Other intercity transportation,3,38,151.258
15600,2020,10,CUUR0000SETG03,Intracity transportation,3,39,309.809
15601,2020,10,CUUR0000SAM,Medical care,1,40,520.725
15602,2020,10,CUUR0000SAM1,Medical care commodities,2,41,380.371
15603,2020,10,CUUR0000SAM2,Medical care services,2,42,565.999
15604,2020,10,CUUR0000SAR,Recreation,1,43,122.581
15605,2020,10,CUUR0000SERA,Video and audio,2,44,108.183
15606,2020,10,CUUR0000SERB,"Pets, pet products and services",2,45,179.618
15607,2020,10,CUUR0000SERC,Sporting goods,2,46,114.921
15608,2020,10,CUUR0000SERD,Photography,2,47,76.332
15609,2020,10,CUUR0000SERE,Other recreational goods,2,48,33.49
15610,2020,10,CUUR0000SERF,Recreation services,2,49,174.274
15611,2020,10,CUUR0000SERG,Recreational reading materials,2,50,269.735
15612,2020,10,CUUR0000SAE,Education and communication,1,51,141.469
15613,2020,10,CUUR0000SAE1,Education,2,52,272.465
15614,2020,10,CUUR0000SAE2,Communication,2,53,75.228
15615,2020,10,CUUR0000SAG,Other goods and services,1,54,463.919
15616,2020,10,CUUR0000SEGA,Tobacco and smoking products,2,55,1186.127
15617,2020,10,CUUR0000SAG1,Personal care goods and services,2,56,238.6
15618,2020,11,CUUR0000SA0,All items ,0,0,260.229
15619,2020,11,CUUR0000SAF,Food and beverages,1,1,268.539
15620,2020,11,CUUR0000SAF11,Food at home,2,2,250.407
15621,2020,11,CUUR0000SAF111,Cereals and bakery products,3,3,282.782
15622,2020,11,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,265.307
15623,2020,11,CUUR0000SEFJ,Dairy and related products,3,5,229.503
15624,2020,11,CUUR0000SAF113,Fruits and vegetables,3,6,306.311
15625,2020,11,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,175.869
15626,2020,11,CUUR0000SAF115,Other food at home,3,8,217.31
15627,2020,11,CUUR0000SEFV,Food away from home,2,9,298.253
15628,2020,11,CUUR0000SAF116,Alcoholic beverages,2,10,259.995
15629,2020,11,CUUR0000SAH,Housing,1,11,273.29
15630,2020,11,CUUR0000SAH1,Shelter,2,12,327.435
15631,2020,11,CUUR0000SEHA,Rent of primary residence,3,13,344.039
15632,2020,11,CUUR0000SEHB,Lodging away from home,3,14,135.954
15633,2020,11,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,337.27
15634,2020,11,CUUR0000SEHD,Tenants and household insurance,3,16,151.634
15635,2020,11,CUUR0000SAH2,Fuels and utilities,2,17,245.807
15636,2020,11,CUUR0000SEHE,Fuel oil and other fuels,3,18,233.806
15637,2020,11,CUUR0000SEHF,Energy services,3,19,205.921
15638,2020,11,CUUR0000SEHG,Water and Sewer Services,3,20,255.65
15639,2020,11,CUUR0000SAH3,Household furnishings and operations,2,21,127.134
15640,2020,11,CUUR0000SAA,Apparel,1,22,116.602
15641,2020,11,CUUR0000SAA1,Men's and boys' apparel,2,23,110.649
15642,2020,11,CUUR0000SAA2,Women's and girls' apparel,2,24,97.974
15643,2020,11,CUUR0000SEAE,Footwear,2,25,134.281
15644,2020,11,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,111.688
15645,2020,11,CUUR0000SEAG,Jewelry and watches,2,27,166.018
15646,2020,11,CUUR0000SAT,Transportation,1,28,202.828
15647,2020,11,CUUR0000SAT1,Private Transportation,2,29,200.039
15648,2020,11,CUUR0000SETA,New and used motor vehicles,3,30,103.442
15649,2020,11,CUUR0000SETB,Motor fuel,3,31,188.544
15650,2020,11,CUUR0000SETC,Motor vehicle parts and equipment,3,32,147.439
15651,2020,11,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,309.949
15652,2020,11,CUUR0000SETE,Motor vehicle insurance,3,34,537.765
15653,2020,11,CUUR0000SETF,Motor vehicle fees,3,35,196.012
15654,2020,11,CUUR0000SETG,Public transportation,2,36,230.478
15655,2020,11,CUUR0000SETG01,Airline fare,3,37,223.36
15656,2020,11,CUUR0000SETG02,Other intercity transportation,3,38,156.019
15657,2020,11,CUUR0000SETG03,Intracity transportation,3,39,309.338
15658,2020,11,CUUR0000SAM,Medical care,1,40,519.848
15659,2020,11,CUUR0000SAM1,Medical care commodities,2,41,378.81
15660,2020,11,CUUR0000SAM2,Medical care services,2,42,565.345
15661,2020,11,CUUR0000SAR,Recreation,1,43,123.016
15662,2020,11,CUUR0000SERA,Video and audio,2,44,107.882
15663,2020,11,CUUR0000SERB,"Pets, pet products and services",2,45,180.412
15664,2020,11,CUUR0000SERC,Sporting goods,2,46,115.564
15665,2020,11,CUUR0000SERD,Photography,2,47,76.341
15666,2020,11,CUUR0000SERE,Other recreational goods,2,48,33.203
15667,2020,11,CUUR0000SERF,Recreation services,2,49,176.019
15668,2020,11,CUUR0000SERG,Recreational reading materials,2,50,270.007
15669,2020,11,CUUR0000SAE,Education and communication,1,51,141.534
15670,2020,11,CUUR0000SAE1,Education,2,52,272.359
15671,2020,11,CUUR0000SAE2,Communication,2,53,75.313
15672,2020,11,CUUR0000SAG,Other goods and services,1,54,464.211
15673,2020,11,CUUR0000SEGA,Tobacco and smoking products,2,55,1192.609
15674,2020,11,CUUR0000SAG1,Personal care goods and services,2,56,238.477
15675,2020,12,CUUR0000SA0,All items ,0,0,260.474
15676,2020,12,CUUR0000SAF,Food and beverages,1,1,269.383
15677,2020,12,CUUR0000SAF11,Food at home,2,2,251.253
15678,2020,12,CUUR0000SAF111,Cereals and bakery products,3,3,283.735
15679,2020,12,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,264.475
15680,2020,12,CUUR0000SEFJ,Dairy and related products,3,5,231.74
15681,2020,12,CUUR0000SAF113,Fruits and vegetables,3,6,306.506
15682,2020,12,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,177.539
15683,2020,12,CUUR0000SAF115,Other food at home,3,8,218.534
15684,2020,12,CUUR0000SEFV,Food away from home,2,9,299.369
15685,2020,12,CUUR0000SAF116,Alcoholic beverages,2,10,259.397
15686,2020,12,CUUR0000SAH,Housing,1,11,273.684
15687,2020,12,CUUR0000SAH1,Shelter,2,12,327.702
15688,2020,12,CUUR0000SEHA,Rent of primary residence,3,13,344.455
15689,2020,12,CUUR0000SEHB,Lodging away from home,3,14,133.538
15690,2020,12,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,337.721
15691,2020,12,CUUR0000SEHD,Tenants and household insurance,3,16,151.786
15692,2020,12,CUUR0000SAH2,Fuels and utilities,2,17,247.236
15693,2020,12,CUUR0000SEHE,Fuel oil and other fuels,3,18,249.564
15694,2020,12,CUUR0000SEHF,Energy services,3,19,206.758
15695,2020,12,CUUR0000SEHG,Water and Sewer Services,3,20,256.456
15696,2020,12,CUUR0000SAH3,Household furnishings and operations,2,21,127.367
15697,2020,12,CUUR0000SAA,Apparel,1,22,114.434
15698,2020,12,CUUR0000SAA1,Men's and boys' apparel,2,23,108.861
15699,2020,12,CUUR0000SAA2,Women's and girls' apparel,2,24,95.581
15700,2020,12,CUUR0000SEAE,Footwear,2,25,132.314
15701,2020,12,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,109.706
15702,2020,12,CUUR0000SEAG,Jewelry and watches,2,27,165.197
15703,2020,12,CUUR0000SAT,Transportation,1,28,203.56
15704,2020,12,CUUR0000SAT1,Private Transportation,2,29,201.523
15705,2020,12,CUUR0000SETA,New and used motor vehicles,3,30,103.242
15706,2020,12,CUUR0000SETB,Motor fuel,3,31,194.996
15707,2020,12,CUUR0000SETC,Motor vehicle parts and equipment,3,32,148.363
15708,2020,12,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,309.888
15709,2020,12,CUUR0000SETE,Motor vehicle insurance,3,34,545.376
15710,2020,12,CUUR0000SETF,Motor vehicle fees,3,35,195.481
15711,2020,12,CUUR0000SETG,Public transportation,2,36,220.685
15712,2020,12,CUUR0000SETG01,Airline fare,3,37,205.983
15713,2020,12,CUUR0000SETG02,Other intercity transportation,3,38,160.162
15714,2020,12,CUUR0000SETG03,Intracity transportation,3,39,309.029
15715,2020,12,CUUR0000SAM,Medical care,1,40,518.766
15716,2020,12,CUUR0000SAM1,Medical care commodities,2,41,377.921
15717,2020,12,CUUR0000SAM2,Medical care services,2,42,564.201
15718,2020,12,CUUR0000SAR,Recreation,1,43,122.692
15719,2020,12,CUUR0000SERA,Video and audio,2,44,108.207
15720,2020,12,CUUR0000SERB,"Pets, pet products and services",2,45,181.066
15721,2020,12,CUUR0000SERC,Sporting goods,2,46,116.4
15722,2020,12,CUUR0000SERD,Photography,2,47,74.997
15723,2020,12,CUUR0000SERE,Other recreational goods,2,48,32.785
15724,2020,12,CUUR0000SERF,Recreation services,2,49,173.883
15725,2020,12,CUUR0000SERG,Recreational reading materials,2,50,271.818
15726,2020,12,CUUR0000SAE,Education and communication,1,51,141.549
15727,2020,12,CUUR0000SAE1,Education,2,52,272.437
15728,2020,12,CUUR0000SAE2,Communication,2,53,75.311
15729,2020,12,CUUR0000SAG,Other goods and services,1,54,466.332
15730,2020,12,CUUR0000SEGA,Tobacco and smoking products,2,55,1199.508
15731,2020,12,CUUR0000SAG1,Personal care goods and services,2,56,239.497
15732,2021,1,CUUR0000SA0,All items ,0,0,261.582
15733,2021,1,CUUR0000SAF,Food and beverages,1,1,270.26
15734,2021,1,CUUR0000SAF11,Food at home,2,2,252.107
15735,2021,1,CUUR0000SAF111,Cereals and bakery products,3,3,282.911
15736,2021,1,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,265.922
15737,2021,1,CUUR0000SEFJ,Dairy and related products,3,5,231.546
15738,2021,1,CUUR0000SAF113,Fruits and vegetables,3,6,309.954
15739,2021,1,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,179.789
15740,2021,1,CUUR0000SAF115,Other food at home,3,8,217.824
15741,2021,1,CUUR0000SEFV,Food away from home,2,9,300.382
15742,2021,1,CUUR0000SAF116,Alcoholic beverages,2,10,259.765
15743,2021,1,CUUR0000SAH,Housing,1,11,274.336
15744,2021,1,CUUR0000SAH1,Shelter,2,12,328.282
15745,2021,1,CUUR0000SEHA,Rent of primary residence,3,13,344.758
15746,2021,1,CUUR0000SEHB,Lodging away from home,3,14,136.034
15747,2021,1,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,338.21
15748,2021,1,CUUR0000SEHD,Tenants and household insurance,3,16,152.493
15749,2021,1,CUUR0000SAH2,Fuels and utilities,2,17,248.879
15750,2021,1,CUUR0000SEHE,Fuel oil and other fuels,3,18,267.049
15751,2021,1,CUUR0000SEHF,Energy services,3,19,207.649
15752,2021,1,CUUR0000SEHG,Water and Sewer Services,3,20,257.722
15753,2021,1,CUUR0000SAH3,Household furnishings and operations,2,21,127.716
15754,2021,1,CUUR0000SAA,Apparel,1,22,117.785
15755,2021,1,CUUR0000SAA1,Men's and boys' apparel,2,23,113.504
15756,2021,1,CUUR0000SAA2,Women's and girls' apparel,2,24,98.301
15757,2021,1,CUUR0000SEAE,Footwear,2,25,133.687
15758,2021,1,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,108.665
15759,2021,1,CUUR0000SEAG,Jewelry and watches,2,27,179.725
15760,2021,1,CUUR0000SAT,Transportation,1,28,205.631
15761,2021,1,CUUR0000SAT1,Private Transportation,2,29,203.963
15762,2021,1,CUUR0000SETA,New and used motor vehicles,3,30,102.492
15763,2021,1,CUUR0000SETB,Motor fuel,3,31,208.387
15764,2021,1,CUUR0000SETC,Motor vehicle parts and equipment,3,32,149.198
15765,2021,1,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,310.662
15766,2021,1,CUUR0000SETE,Motor vehicle insurance,3,34,551.552
15767,2021,1,CUUR0000SETF,Motor vehicle fees,3,35,196.997
15768,2021,1,CUUR0000SETG,Public transportation,2,36,217.5
15769,2021,1,CUUR0000SETG01,Airline fare,3,37,200.825
15770,2021,1,CUUR0000SETG02,Other intercity transportation,3,38,159.675
15771,2021,1,CUUR0000SETG03,Intracity transportation,3,39,309.54
15772,2021,1,CUUR0000SAM,Medical care,1,40,522.133
15773,2021,1,CUUR0000SAM1,Medical care commodities,2,41,377.546
15774,2021,1,CUUR0000SAM2,Medical care services,2,42,568.778
15775,2021,1,CUUR0000SAR,Recreation,1,43,122.14
15776,2021,1,CUUR0000SERA,Video and audio,2,44,107.888
15777,2021,1,CUUR0000SERB,"Pets, pet products and services",2,45,182.431
15778,2021,1,CUUR0000SERC,Sporting goods,2,46,117.219
15779,2021,1,CUUR0000SERD,Photography,2,47,75.719
15780,2021,1,CUUR0000SERE,Other recreational goods,2,48,33.108
15781,2021,1,CUUR0000SERF,Recreation services,2,49,170.235
15782,2021,1,CUUR0000SERG,Recreational reading materials,2,50,274.619
15783,2021,1,CUUR0000SAE,Education and communication,1,51,141.556
15784,2021,1,CUUR0000SAE1,Education,2,52,272.238
15785,2021,1,CUUR0000SAE2,Communication,2,53,75.361
15786,2021,1,CUUR0000SAG,Other goods and services,1,54,467.995
15787,2021,1,CUUR0000SEGA,Tobacco and smoking products,2,55,1220.942
15788,2021,1,CUUR0000SAG1,Personal care goods and services,2,56,239.535
15789,2021,2,CUUR0000SA0,All items ,0,0,263.014
15790,2021,2,CUUR0000SAF,Food and beverages,1,1,270.672
15791,2021,2,CUUR0000SAF11,Food at home,2,2,252.716
15792,2021,2,CUUR0000SAF111,Cereals and bakery products,3,3,284.095
15793,2021,2,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,266.606
15794,2021,2,CUUR0000SEFJ,Dairy and related products,3,5,230.452
15795,2021,2,CUUR0000SAF113,Fruits and vegetables,3,6,309.993
15796,2021,2,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,180.202
15797,2021,2,CUUR0000SAF115,Other food at home,3,8,219.11
15798,2021,2,CUUR0000SEFV,Food away from home,2,9,300.54
15799,2021,2,CUUR0000SAF116,Alcoholic beverages,2,10,260.011
15800,2021,2,CUUR0000SAH,Housing,1,11,275.137
15801,2021,2,CUUR0000SAH1,Shelter,2,12,329.005
15802,2021,2,CUUR0000SEHA,Rent of primary residence,3,13,345.242
15803,2021,2,CUUR0000SEHB,Lodging away from home,3,14,138.283
15804,2021,2,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,338.947
15805,2021,2,CUUR0000SEHD,Tenants and household insurance,3,16,150.665
15806,2021,2,CUUR0000SAH2,Fuels and utilities,2,17,251.277
15807,2021,2,CUUR0000SEHE,Fuel oil and other fuels,3,18,289.571
15808,2021,2,CUUR0000SEHF,Energy services,3,19,209.296
15809,2021,2,CUUR0000SEHG,Water and Sewer Services,3,20,258.763
15810,2021,2,CUUR0000SAH3,Household furnishings and operations,2,21,127.935
15811,2021,2,CUUR0000SAA,Apparel,1,22,119.998
15812,2021,2,CUUR0000SAA1,Men's and boys' apparel,2,23,115.138
15813,2021,2,CUUR0000SAA2,Women's and girls' apparel,2,24,101.743
15814,2021,2,CUUR0000SEAE,Footwear,2,25,135.095
15815,2021,2,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,108.827
15816,2021,2,CUUR0000SEAG,Jewelry and watches,2,27,175.144
15817,2021,2,CUUR0000SAT,Transportation,1,28,209.054
15818,2021,2,CUUR0000SAT1,Private Transportation,2,29,207.664
15819,2021,2,CUUR0000SETA,New and used motor vehicles,3,30,102.704
15820,2021,2,CUUR0000SETB,Motor fuel,3,31,222.667
15821,2021,2,CUUR0000SETC,Motor vehicle parts and equipment,3,32,149.324
15822,2021,2,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,311.627
15823,2021,2,CUUR0000SETE,Motor vehicle insurance,3,34,560.386
15824,2021,2,CUUR0000SETF,Motor vehicle fees,3,35,197.841
15825,2021,2,CUUR0000SETG,Public transportation,2,36,216.869
15826,2021,2,CUUR0000SETG01,Airline fare,3,37,197.204
15827,2021,2,CUUR0000SETG02,Other intercity transportation,3,38,159.951
15828,2021,2,CUUR0000SETG03,Intracity transportation,3,39,317.766
15829,2021,2,CUUR0000SAM,Medical care,1,40,524.207
15830,2021,2,CUUR0000SAM1,Medical care commodities,2,41,374.905
15831,2021,2,CUUR0000SAM2,Medical care services,2,42,572.378
15832,2021,2,CUUR0000SAR,Recreation,1,43,123.021
15833,2021,2,CUUR0000SERA,Video and audio,2,44,108.911
15834,2021,2,CUUR0000SERB,"Pets, pet products and services",2,45,182.884
15835,2021,2,CUUR0000SERC,Sporting goods,2,46,119.02
15836,2021,2,CUUR0000SERD,Photography,2,47,77.109
15837,2021,2,CUUR0000SERE,Other recreational goods,2,48,33.348
15838,2021,2,CUUR0000SERF,Recreation services,2,49,171.279
15839,2021,2,CUUR0000SERG,Recreational reading materials,2,50,273.091
15840,2021,2,CUUR0000SAE,Education and communication,1,51,141.679
15841,2021,2,CUUR0000SAE1,Education,2,52,272.539
15842,2021,2,CUUR0000SAE2,Communication,2,53,75.412
15843,2021,2,CUUR0000SAG,Other goods and services,1,54,469.886
15844,2021,2,CUUR0000SEGA,Tobacco and smoking products,2,55,1228.75
15845,2021,2,CUUR0000SAG1,Personal care goods and services,2,56,240.366
15846,2021,3,CUUR0000SA0,All items ,0,0,264.877
15847,2021,3,CUUR0000SAF,Food and beverages,1,1,271.135
15848,2021,3,CUUR0000SAF11,Food at home,2,2,253.231
15849,2021,3,CUUR0000SAF111,Cereals and bakery products,3,3,284.746
15850,2021,3,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,268.457
15851,2021,3,CUUR0000SEFJ,Dairy and related products,3,5,229.249
15852,2021,3,CUUR0000SAF113,Fruits and vegetables,3,6,311.168
15853,2021,3,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,180.018
15854,2021,3,CUUR0000SAF115,Other food at home,3,8,219.263
15855,2021,3,CUUR0000SEFV,Food away from home,2,9,300.897
15856,2021,3,CUUR0000SAF116,Alcoholic beverages,2,10,260.652
15857,2021,3,CUUR0000SAH,Housing,1,11,276.028
15858,2021,3,CUUR0000SAH1,Shelter,2,12,330.122
15859,2021,3,CUUR0000SEHA,Rent of primary residence,3,13,345.717
15860,2021,3,CUUR0000SEHB,Lodging away from home,3,14,147.47
15861,2021,3,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,339.589
15862,2021,3,CUUR0000SEHD,Tenants and household insurance,3,16,150.46
15863,2021,3,CUUR0000SAH2,Fuels and utilities,2,17,251.797
15864,2021,3,CUUR0000SEHE,Fuel oil and other fuels,3,18,293.642
15865,2021,3,CUUR0000SEHF,Energy services,3,19,209.623
15866,2021,3,CUUR0000SEHG,Water and Sewer Services,3,20,259.204
15867,2021,3,CUUR0000SAH3,Household furnishings and operations,2,21,128.35
15868,2021,3,CUUR0000SAA,Apparel,1,22,120.746
15869,2021,3,CUUR0000SAA1,Men's and boys' apparel,2,23,115.85
15870,2021,3,CUUR0000SAA2,Women's and girls' apparel,2,24,101.877
15871,2021,3,CUUR0000SEAE,Footwear,2,25,136.288
15872,2021,3,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,107.753
15873,2021,3,CUUR0000SEAG,Jewelry and watches,2,27,182.651
15874,2021,3,CUUR0000SAT,Transportation,1,28,215.761
15875,2021,3,CUUR0000SAT1,Private Transportation,2,29,214.743
15876,2021,3,CUUR0000SETA,New and used motor vehicles,3,30,103.909
15877,2021,3,CUUR0000SETB,Motor fuel,3,31,248.681
15878,2021,3,CUUR0000SETC,Motor vehicle parts and equipment,3,32,149.147
15879,2021,3,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,314.66
15880,2021,3,CUUR0000SETE,Motor vehicle insurance,3,34,565.166
15881,2021,3,CUUR0000SETF,Motor vehicle fees,3,35,197.156
15882,2021,3,CUUR0000SETG,Public transportation,2,36,218.036
15883,2021,3,CUUR0000SETG01,Airline fare,3,37,197.134
15884,2021,3,CUUR0000SETG02,Other intercity transportation,3,38,162.114
15885,2021,3,CUUR0000SETG03,Intracity transportation,3,39,321.568
15886,2021,3,CUUR0000SAM,Medical care,1,40,524.734
15887,2021,3,CUUR0000SAM1,Medical care commodities,2,41,375.111
15888,2021,3,CUUR0000SAM2,Medical care services,2,42,573.009
15889,2021,3,CUUR0000SAR,Recreation,1,43,123.567
15890,2021,3,CUUR0000SERA,Video and audio,2,44,109.417
15891,2021,3,CUUR0000SERB,"Pets, pet products and services",2,45,183.075
15892,2021,3,CUUR0000SERC,Sporting goods,2,46,117.459
15893,2021,3,CUUR0000SERD,Photography,2,47,76.729
15894,2021,3,CUUR0000SERE,Other recreational goods,2,48,33.572
15895,2021,3,CUUR0000SERF,Recreation services,2,49,173.456
15896,2021,3,CUUR0000SERG,Recreational reading materials,2,50,271.754
15897,2021,3,CUUR0000SAE,Education and communication,1,51,141.289
15898,2021,3,CUUR0000SAE1,Education,2,52,271.559
15899,2021,3,CUUR0000SAE2,Communication,2,53,75.255
15900,2021,3,CUUR0000SAG,Other goods and services,1,54,472.607
15901,2021,3,CUUR0000SEGA,Tobacco and smoking products,2,55,1236.352
15902,2021,3,CUUR0000SAG1,Personal care goods and services,2,56,241.735
15903,2021,4,CUUR0000SA0,All items ,0,0,267.054
15904,2021,4,CUUR0000SAF,Food and beverages,1,1,272.367
15905,2021,4,CUUR0000SAF11,Food at home,2,2,254.76
15906,2021,4,CUUR0000SAF111,Cereals and bakery products,3,3,285.377
15907,2021,4,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,271.459
15908,2021,4,CUUR0000SEFJ,Dairy and related products,3,5,230.17
15909,2021,4,CUUR0000SAF113,Fruits and vegetables,3,6,314.973
15910,2021,4,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,179.57
15911,2021,4,CUUR0000SAF115,Other food at home,3,8,220.143
15912,2021,4,CUUR0000SEFV,Food away from home,2,9,301.819
15913,2021,4,CUUR0000SAF116,Alcoholic beverages,2,10,261.265
15914,2021,4,CUUR0000SAH,Housing,1,11,277.258
15915,2021,4,CUUR0000SAH1,Shelter,2,12,331.354
15916,2021,4,CUUR0000SEHA,Rent of primary residence,3,13,346.267
15917,2021,4,CUUR0000SEHB,Lodging away from home,3,14,158.737
15918,2021,4,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,340.184
15919,2021,4,CUUR0000SEHD,Tenants and household insurance,3,16,150.559
15920,2021,4,CUUR0000SAH2,Fuels and utilities,2,17,253.46
15921,2021,4,CUUR0000SEHE,Fuel oil and other fuels,3,18,283.824
15922,2021,4,CUUR0000SEHF,Energy services,3,19,211.838
15923,2021,4,CUUR0000SEHG,Water and Sewer Services,3,20,259.581
15924,2021,4,CUUR0000SAH3,Household furnishings and operations,2,21,129.321
15925,2021,4,CUUR0000SAA,Apparel,1,22,120.656
15926,2021,4,CUUR0000SAA1,Men's and boys' apparel,2,23,115.006
15927,2021,4,CUUR0000SAA2,Women's and girls' apparel,2,24,101.321
15928,2021,4,CUUR0000SEAE,Footwear,2,25,137.479
15929,2021,4,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,110.591
15930,2021,4,CUUR0000SEAG,Jewelry and watches,2,27,182.968
15931,2021,4,CUUR0000SAT,Transportation,1,28,222.547
15932,2021,4,CUUR0000SAT1,Private Transportation,2,29,220.742
15933,2021,4,CUUR0000SETA,New and used motor vehicles,3,30,108.477
15934,2021,4,CUUR0000SETB,Motor fuel,3,31,253.648
15935,2021,4,CUUR0000SETC,Motor vehicle parts and equipment,3,32,150.454
15936,2021,4,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,315.177
15937,2021,4,CUUR0000SETE,Motor vehicle insurance,3,34,567.509
15938,2021,4,CUUR0000SETF,Motor vehicle fees,3,35,197.187
15939,2021,4,CUUR0000SETG,Public transportation,2,36,235.401
15940,2021,4,CUUR0000SETG01,Airline fare,3,37,222.953
15941,2021,4,CUUR0000SETG02,Other intercity transportation,3,38,163.933
15942,2021,4,CUUR0000SETG03,Intracity transportation,3,39,327.319
15943,2021,4,CUUR0000SAM,Medical care,1,40,524.585
15944,2021,4,CUUR0000SAM1,Medical care commodities,2,41,377.284
15945,2021,4,CUUR0000SAM2,Medical care services,2,42,572.108
15946,2021,4,CUUR0000SAR,Recreation,1,43,124.546
15947,2021,4,CUUR0000SERA,Video and audio,2,44,109.612
15948,2021,4,CUUR0000SERB,"Pets, pet products and services",2,45,183.781
15949,2021,4,CUUR0000SERC,Sporting goods,2,46,118.879
15950,2021,4,CUUR0000SERD,Photography,2,47,76.591
15951,2021,4,CUUR0000SERE,Other recreational goods,2,48,34.21
15952,2021,4,CUUR0000SERF,Recreation services,2,49,175.527
15953,2021,4,CUUR0000SERG,Recreational reading materials,2,50,275.956
15954,2021,4,CUUR0000SAE,Education and communication,1,51,141.742
15955,2021,4,CUUR0000SAE1,Education,2,52,271.829
15956,2021,4,CUUR0000SAE2,Communication,2,53,75.63
15957,2021,4,CUUR0000SAG,Other goods and services,1,54,473.649
15958,2021,4,CUUR0000SEGA,Tobacco and smoking products,2,55,1238.348
15959,2021,4,CUUR0000SAG1,Personal care goods and services,2,56,242.303
15960,2021,5,CUUR0000SA0,All items ,0,0,269.195
15961,2021,5,CUUR0000SAF,Food and beverages,1,1,273.441
15962,2021,5,CUUR0000SAF11,Food at home,2,2,255.516
15963,2021,5,CUUR0000SAF111,Cereals and bakery products,3,3,286.649
15964,2021,5,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,275.776
15965,2021,5,CUUR0000SEFJ,Dairy and related products,3,5,230.38
15966,2021,5,CUUR0000SAF113,Fruits and vegetables,3,6,315.748
15967,2021,5,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,177.814
15968,2021,5,CUUR0000SAF115,Other food at home,3,8,219.664
15969,2021,5,CUUR0000SEFV,Food away from home,2,9,303.481
15970,2021,5,CUUR0000SAF116,Alcoholic beverages,2,10,261.711
15971,2021,5,CUUR0000SAH,Housing,1,11,278.648
15972,2021,5,CUUR0000SAH1,Shelter,2,12,332.454
15973,2021,5,CUUR0000SEHA,Rent of primary residence,3,13,347.016
15974,2021,5,CUUR0000SEHB,Lodging away from home,3,14,163.276
15975,2021,5,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,341.115
15976,2021,5,CUUR0000SEHD,Tenants and household insurance,3,16,150.423
15977,2021,5,CUUR0000SAH2,Fuels and utilities,2,17,255.631
15978,2021,5,CUUR0000SEHE,Fuel oil and other fuels,3,18,285.256
15979,2021,5,CUUR0000SEHF,Energy services,3,19,214.335
15980,2021,5,CUUR0000SEHG,Water and Sewer Services,3,20,259.542
15981,2021,5,CUUR0000SAH3,Household furnishings and operations,2,21,131.086
15982,2021,5,CUUR0000SAA,Apparel,1,22,120.951
15983,2021,5,CUUR0000SAA1,Men's and boys' apparel,2,23,114.749
15984,2021,5,CUUR0000SAA2,Women's and girls' apparel,2,24,101.288
15985,2021,5,CUUR0000SEAE,Footwear,2,25,138.385
15986,2021,5,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,111.481
